,File Name,District,Date,Count,Minimum,Maximum,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile,Year,State/Crop/District,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
954,MOD13A3_006__1_km_monthly_NDVI_doy2003001_aid0028,JAISALMER,01/01/2003,45853,-0.0012,0.3889,0.0854227,0.0172858,0.0002988,0.0915,0.1144,0.0836,0.0534,0.0762,2003,JAISALMER,Rabi       ,7486,20280,2.7090569062249528
955,MOD13A3_006__1_km_monthly_NDVI_doy2003032_aid0028,JAISALMER,01/02/2003,45852,0.0365,0.5009,0.0802449,0.019102,0.0003649,0.0843,0.1038,0.0776,0.0518,0.0713,2003,JAISALMER,Rabi       ,7486,20280,2.7090569062249528
956,MOD13A3_006__1_km_monthly_NDVI_doy2004001_aid0028,JAISALMER,01/01/2004,45853,0.0491,0.5799,0.14323970000000003,0.0409049,0.0016732,0.1645,0.2396,0.1375,0.0491,0.1144,2004,JAISALMER,Rabi       ,5377,15023,2.7939371396689605
957,MOD13A3_006__1_km_monthly_NDVI_doy2004032_aid0028,JAISALMER,01/02/2004,45853,-0.0726,0.5117,0.1365578,0.042201300000000004,0.0017809000000000002,0.1566,0.2302,0.1284,0.0413,0.1075,2004,JAISALMER,Rabi       ,5377,15023,2.7939371396689605
958,MOD13A3_006__1_km_monthly_NDVI_doy2005001_aid0028,JAISALMER,01/01/2005,45853,0.0142,0.5442,0.0942192,0.0266726,0.0007113999999999999,0.1014,0.133,0.0897,0.0489,0.0803,2005,JAISALMER,Rabi       ,4821,13686,2.838830118232732
959,MOD13A3_006__1_km_monthly_NDVI_doy2005032_aid0028,JAISALMER,01/02/2005,45853,0.0327,0.5716,0.0913557,0.0289525,0.0008382,0.0963,0.1243,0.0858,0.0496,0.0776,2005,JAISALMER,Rabi       ,4821,13686,2.838830118232732
960,MOD13A3_006__1_km_monthly_NDVI_doy2006001_aid0028,JAISALMER,01/01/2006,45853,-0.0585,0.5064,0.0978268,0.0313325,0.0009817,0.1066,0.1468,0.0927,0.0405,0.0798,2006,JAISALMER,Rabi       ,13015,35942,2.7615827890895117
961,MOD13A3_006__1_km_monthly_NDVI_doy2006032_aid0028,JAISALMER,01/02/2006,45853,-0.0983,0.5557,0.1006336,0.0373279,0.0013934000000000002,0.1061,0.1434,0.0936,0.0444,0.0812,2006,JAISALMER,Rabi       ,13015,35942,2.7615827890895117
962,MOD13A3_006__1_km_monthly_NDVI_doy2007001_aid0028,JAISALMER,01/01/2007,45838,-0.1988,0.5783,0.1260935,0.038955000000000004,0.0015175,0.1392,0.1911,0.1208,0.0545,0.1046,2007,JAISALMER,Rabi       ,13030,19197,1.4732924021488871
963,MOD13A3_006__1_km_monthly_NDVI_doy2007032_aid0028,JAISALMER,01/02/2007,45842,-0.1988,0.6338,0.12673589999999998,0.045939999999999995,0.0021105,0.1354,0.184,0.1177,0.0561,0.10300000000000001,2007,JAISALMER,Rabi       ,13030,19197,1.4732924021488871
964,MOD13A3_006__1_km_monthly_NDVI_doy2008001_aid0028,JAISALMER,01/01/2008,45850,-0.145,0.53,0.1137299,0.0330789,0.0010942,0.1247,0.1689,0.1083,0.0532,0.0952,2008,JAISALMER,Rabi       ,9696,8987,0.9268770627062708
965,MOD13A3_006__1_km_monthly_NDVI_doy2008032_aid0028,JAISALMER,01/02/2008,45850,-0.126,0.5574,0.10808980000000001,0.0374743,0.0014042999999999998,0.1147,0.1532,0.1001,0.0512,0.08900000000000001,2008,JAISALMER,Rabi       ,9696,8987,0.9268770627062708
966,MOD13A3_006__1_km_monthly_NDVI_doy2009001_aid0028,JAISALMER,01/01/2009,45853,0.0358,0.604,0.10511860000000002,0.040259199999999995,0.0016208,0.1091,0.1439,0.0959,0.0511,0.0859,2009,JAISALMER,Rabi       ,9521,7878,0.827434093057452
967,MOD13A3_006__1_km_monthly_NDVI_doy2009032_aid0028,JAISALMER,01/02/2009,45853,0.0391,0.5908,0.1104403,0.046276300000000006,0.0021414999999999997,0.1114,0.1454,0.099,0.0549,0.0887,2009,JAISALMER,Rabi       ,9521,7878,0.827434093057452
968,MOD13A3_006__1_km_monthly_NDVI_doy2010001_aid0028,JAISALMER,01/01/2010,45853,0.0374,0.5873,0.0959233,0.030575900000000003,0.0009349,0.1013,0.1313,0.0908,0.0525,0.0813,2010,JAISALMER,Rabi       ,10768,12725,1.1817421991084696
969,MOD13A3_006__1_km_monthly_NDVI_doy2010032_aid0028,JAISALMER,01/02/2010,45853,0.0335,0.6403,0.0916294,0.0339461,0.0011523,0.0961,0.1268,0.0848,0.045,0.0756,2010,JAISALMER,Rabi       ,10768,12725,1.1817421991084696
970,MOD13A3_006__1_km_monthly_NDVI_doy2011001_aid0028,JAISALMER,01/01/2011,45849,-0.1695,0.6003,0.15477779999999997,0.0379153,0.0014376,0.1733,0.2351,0.1523,0.0703,0.1321,2011,JAISALMER,Rabi       ,15127,51937,3.433397236729028
971,MOD13A3_006__1_km_monthly_NDVI_doy2011032_aid0028,JAISALMER,01/02/2011,45853,-0.1655,0.6731,0.1468992,0.046866000000000005,0.0021964000000000003,0.1587,0.2133,0.1392,0.0677,0.1223,2011,JAISALMER,Rabi       ,15127,51937,3.433397236729028
972,MOD13A3_006__1_km_monthly_NDVI_doy2012001_aid0028,JAISALMER,01/01/2012,45842,-0.1638,0.599,0.15589289999999997,0.040411199999999994,0.0016331,0.175,0.24100000000000002,0.1509,0.0651,0.131,2012,JAISALMER,Rabi       ,14076,18403,1.3074026712134128
973,MOD13A3_006__1_km_monthly_NDVI_doy2012032_aid0028,JAISALMER,01/02/2012,45845,-0.1804,0.583,0.150953,0.0452293,0.0020457,0.1667,0.2301,0.1433,0.0651,0.1244,2012,JAISALMER,Rabi       ,14076,18403,1.3074026712134128
974,MOD13A3_006__1_km_monthly_NDVI_doy2013001_aid0028,JAISALMER,01/01/2013,45853,0.0571,0.6206,0.14106329999999997,0.03653630000000001,0.0013349,0.1579,0.217,0.1364,0.0606,0.1185,2013,JAISALMER,Rabi       ,13424,17467,1.3011769964243147
975,MOD13A3_006__1_km_monthly_NDVI_doy2013032_aid0028,JAISALMER,01/02/2013,45853,0.0575,0.6911,0.13765460000000002,0.05283909999999999,0.002792,0.1492,0.2107,0.1255,0.0575,0.1082,2013,JAISALMER,Rabi       ,13424,17467,1.3011769964243147
976,MOD13A3_006__1_km_monthly_NDVI_doy2014001_aid0028,JAISALMER,01/01/2014,45853,0.0558,0.6068,0.12679749999999998,0.0379447,0.0014398,0.1375,0.1834,0.1215,0.0622,0.1069,2014,JAISALMER,Rabi       ,13709,18128,1.322342986359326
977,MOD13A3_006__1_km_monthly_NDVI_doy2014032_aid0028,JAISALMER,01/02/2014,45853,0.0571,0.6746,0.1282057,0.0488788,0.0023891,0.1353,0.1825,0.1182,0.0571,0.1038,2014,JAISALMER,Rabi       ,13709,18128,1.322342986359326
978,MOD13A3_006__1_km_monthly_NDVI_doy2015001_aid0028,JAISALMER,01/01/2015,45853,0.045,0.654,0.11049729999999999,0.0423969,0.0017975,0.11800000000000001,0.1607,0.1019,0.0473,0.0895,2015,JAISALMER,Rabi       ,10318,10022,0.9713122698197324
979,MOD13A3_006__1_km_monthly_NDVI_doy2015032_aid0028,JAISALMER,01/02/2015,45853,0.0441,0.6293,0.1109202,0.04745,0.0022515,0.1159,0.1591,0.0984,0.0441,0.0871,2015,JAISALMER,Rabi       ,10318,10022,0.9713122698197324
980,MOD13A3_006__1_km_monthly_NDVI_doy2016001_aid0028,JAISALMER,01/01/2016,45851,-0.1722,0.6936,0.141853,0.047883800000000004,0.0022929,0.1552,0.214,0.1346,0.059000000000000004,0.11599999999999999,2016,JAISALMER,Rabi       ,12514,17427,1.3926002876778008
981,MOD13A3_006__1_km_monthly_NDVI_doy2016032_aid0028,JAISALMER,01/02/2016,45853,-0.1475,0.7256,0.1394256,0.053617399999999996,0.0028748000000000003,0.15,0.20800000000000002,0.1285,0.061,0.1113,2016,JAISALMER,Rabi       ,12514,17427,1.3926002876778008
982,MOD13A3_006__1_km_monthly_NDVI_doy2017001_aid0028,JAISALMER,01/01/2017,45853,0.0496,0.727,0.1291687,0.04745069999999999,0.0022516,0.1401,0.1939,0.1209,0.052000000000000005,0.1042,2017,JAISALMER,Rabi       ,9989,13824,1.383922314546001
983,MOD13A3_006__1_km_monthly_NDVI_doy2017032_aid0028,JAISALMER,01/02/2017,45853,0.0486,0.6922,0.12203519999999998,0.052683,0.0027754999999999998,0.1301,0.1841,0.1093,0.0486,0.0941,2017,JAISALMER,Rabi       ,9989,13824,1.383922314546001
984,MOD13A3_006__1_km_monthly_NDVI_doy2018001_aid0028,JAISALMER,01/01/2018,45853,0.0541,0.6458,0.125497,0.042084300000000005,0.0017710999999999998,0.1359,0.1855,0.1165,0.0541,0.1028,2018,JAISALMER,Rabi       ,8983,16116,1.7940554380496494
985,MOD13A3_006__1_km_monthly_NDVI_doy2018032_aid0028,JAISALMER,01/02/2018,45853,0.0503,0.64,0.12713010000000002,0.0502446,0.0025245000000000003,0.1363,0.1912,0.1125,0.0503,0.0997,2018,JAISALMER,Rabi       ,8983,16116,1.7940554380496494
986,MOD13A3_006__1_km_monthly_NDVI_doy2019001_aid0028,JAISALMER,01/01/2019,45853,0.0416,0.6063,0.10971680000000002,0.042099199999999996,0.0017722999999999999,0.1185,0.1663,0.0999,0.0416,0.0866,2019,JAISALMER,Rabi       ,7882,14209,1.8027150469424005
987,MOD13A3_006__1_km_monthly_NDVI_doy2019032_aid0028,JAISALMER,01/02/2019,45853,0.0346,0.6578,0.11277160000000001,0.058748,0.0034513000000000005,0.1178,0.1716,0.0943,0.0346,0.0819,2019,JAISALMER,Rabi       ,7882,14209,1.8027150469424005
988,MOD13A3_006__1_km_monthly_NDVI_doy2001001_aid0030,JHALAWAR,01/01/2001,7796,0.1588,0.7296,0.3377733,0.1074872,0.0115535,0.38799999999999996,0.5821,0.3122,0.1588,0.2586,2001,JHALAWAR,Rabi       ,45144,86361,1.9130116959064327
989,MOD13A3_006__1_km_monthly_NDVI_doy2001032_aid0030,JHALAWAR,01/02/2001,7796,0.1492,0.7702,0.3133347,0.1063278,0.011305599999999999,0.3582,0.5407,0.287,0.1492,0.236375,2001,JHALAWAR,Rabi       ,45144,86361,1.9130116959064327
990,MOD13A3_006__1_km_monthly_NDVI_doy2002001_aid0030,JHALAWAR,01/01/2002,7796,0.1533,0.7163,0.36414709999999995,0.12335299999999999,0.015216,0.4482,0.7163,0.33905,0.1533,0.2645,2002,JHALAWAR,Rabi       ,48161,121599,2.524843753244326
991,MOD13A3_006__1_km_monthly_NDVI_doy2002032_aid0030,JHALAWAR,01/02/2002,7796,0.152,0.7364,0.34198090000000003,0.1201771,0.0144425,0.413225,0.6627,0.3166,0.152,0.246475,2002,JHALAWAR,Rabi       ,48161,121599,2.524843753244326
992,MOD13A3_006__1_km_monthly_NDVI_doy2003001_aid0030,JHALAWAR,01/01/2003,7796,0.1464,0.6805,0.29942540000000006,0.0814068,0.0066271,0.3339,0.4676,0.28535,0.1464,0.244575,2003,JHALAWAR,Rabi       ,21558,48080,2.2302625475461544
993,MOD13A3_006__1_km_monthly_NDVI_doy2003032_aid0030,JHALAWAR,01/02/2003,7796,0.1292,0.7429,0.28629699999999997,0.09374060000000001,0.0087873,0.3181,0.4582,0.2661,0.1292,0.224675,2003,JHALAWAR,Rabi       ,21558,48080,2.2302625475461544
994,MOD13A3_006__1_km_monthly_NDVI_doy2004001_aid0030,JHALAWAR,01/01/2004,7796,0.0955,0.743,0.3937367,0.1213742,0.0147317,0.465825,0.7091,0.36725,0.0955,0.3036,2004,JHALAWAR,Rabi       ,34651,96196,2.776139216761421
995,MOD13A3_006__1_km_monthly_NDVI_doy2004032_aid0030,JHALAWAR,01/02/2004,7796,0.1351,0.7682,0.36907840000000003,0.123106,0.015155100000000001,0.4439,0.6961,0.3396,0.1351,0.2756,2004,JHALAWAR,Rabi       ,34651,96196,2.776139216761421
996,MOD13A3_006__1_km_monthly_NDVI_doy2005001_aid0030,JHALAWAR,01/01/2005,7796,-0.0198,0.7657,0.42385200000000006,0.138953,0.0193079,0.5282,0.7657,0.4081,0.0324,0.3117,2005,JHALAWAR,Rabi       ,49431,161194,3.260990066962028
997,MOD13A3_006__1_km_monthly_NDVI_doy2005032_aid0030,JHALAWAR,01/02/2005,7796,-0.1654,0.7542,0.3856283,0.12324660000000001,0.015189700000000002,0.4766,0.7542,0.3718,0.1405,0.2857,2005,JHALAWAR,Rabi       ,49431,161194,3.260990066962028
998,MOD13A3_006__1_km_monthly_NDVI_doy2006001_aid0030,JHALAWAR,01/01/2006,7795,-0.0135,0.7377,0.36821170000000003,0.1224018,0.014982200000000001,0.43145,0.6629999999999999,0.34,0.1446,0.27699999999999997,2006,JHALAWAR,Rabi       ,37166,102947,2.7699241241995374
999,MOD13A3_006__1_km_monthly_NDVI_doy2006032_aid0030,JHALAWAR,01/02/2006,7795,0.1517,0.7534,0.3335478,0.11887139999999999,0.0141304,0.3849,0.5931,0.3004,0.1517,0.24600000000000002,2006,JHALAWAR,Rabi       ,37166,102947,2.7699241241995374
1000,MOD13A3_006__1_km_monthly_NDVI_doy2007001_aid0030,JHALAWAR,01/01/2007,7796,-0.0168,0.7811,0.4385924,0.1454142,0.0211453,0.5552,0.7811,0.42815,-0.0168,0.3174,2007,JHALAWAR,Rabi       ,72456,235175,3.245762945787789
1001,MOD13A3_006__1_km_monthly_NDVI_doy2007032_aid0030,JHALAWAR,01/02/2007,7795,0.091,0.8096,0.4041307,0.1307898,0.017106,0.50315,0.8096,0.3949,0.091,0.2948,2007,JHALAWAR,Rabi       ,72456,235175,3.245762945787789
1002,MOD13A3_006__1_km_monthly_NDVI_doy2008001_aid0030,JHALAWAR,01/01/2008,7795,0.1244,0.7686,0.4002672,0.1323931,0.017527900000000003,0.4924,0.7686,0.3751,0.1244,0.29405,2008,JHALAWAR,Rabi       ,57376,164458,2.866320412716118
1003,MOD13A3_006__1_km_monthly_NDVI_doy2008032_aid0030,JHALAWAR,01/02/2008,7796,0.1261,0.7551,0.3588364,0.1231338,0.0151619,0.439025,0.7094,0.33205,0.1261,0.258175,2008,JHALAWAR,Rabi       ,57376,164458,2.866320412716118
1004,MOD13A3_006__1_km_monthly_NDVI_doy2009001_aid0030,JHALAWAR,01/01/2009,7796,-0.0729,0.7891,0.4620373,0.1382934,0.0191251,0.5696,0.7891,0.4549,0.18,0.3526,2009,JHALAWAR,Rabi       ,58810,163674,2.7830981125658902
1005,MOD13A3_006__1_km_monthly_NDVI_doy2009032_aid0030,JHALAWAR,01/02/2009,7796,-0.0365,0.7472,0.3969798,0.1289537,0.016628999999999998,0.49045,0.7472,0.37799999999999995,0.1647,0.292375,2009,JHALAWAR,Rabi       ,58810,163674,2.7830981125658902
1006,MOD13A3_006__1_km_monthly_NDVI_doy2010001_aid0030,JHALAWAR,01/01/2010,7796,0.1098,0.8212,0.5187188,0.1387659,0.019256,0.6355,0.8212,0.5347,0.1098,0.4106,2010,JHALAWAR,Rabi       ,67915,226609,3.3366561142604727
1007,MOD13A3_006__1_km_monthly_NDVI_doy2010032_aid0030,JHALAWAR,01/02/2010,7796,0.0194,0.8103,0.4263187,0.1242538,0.015438999999999998,0.5165,0.7968,0.42375,0.1236,0.32905,2010,JHALAWAR,Rabi       ,67915,226609,3.3366561142604727
1008,MOD13A3_006__1_km_monthly_NDVI_doy2011001_aid0030,JHALAWAR,01/01/2011,7796,-0.1062,0.8035,0.4480222,0.1293646,0.0167352,0.5413,0.8035,0.43615,0.1368,0.3448,2011,JHALAWAR,Rabi       ,70511,222286,3.1525010282083645
1009,MOD13A3_006__1_km_monthly_NDVI_doy2011032_aid0030,JHALAWAR,01/02/2011,7796,0.1323,0.7979,0.39728,0.1326757,0.0176028,0.4734,0.7392,0.37095,0.1323,0.2959,2011,JHALAWAR,Rabi       ,70511,222286,3.1525010282083645
1010,MOD13A3_006__1_km_monthly_NDVI_doy2012001_aid0030,JHALAWAR,01/01/2012,7795,-0.0536,0.8013,0.4893063,0.13847679999999998,0.0191758,0.60975,0.8013,0.4941,0.0212,0.37305,2012,JHALAWAR,Rabi       ,87563,330747,3.7772460970958055
1011,MOD13A3_006__1_km_monthly_NDVI_doy2012032_aid0030,JHALAWAR,01/02/2012,7796,-0.1153,0.7929999999999999,0.4576312,0.1403912,0.0197097,0.576925,0.7929999999999999,0.4563,0.1156,0.3384,2012,JHALAWAR,Rabi       ,87563,330747,3.7772460970958055
1012,MOD13A3_006__1_km_monthly_NDVI_doy2013001_aid0030,JHALAWAR,01/01/2013,7795,-0.1158,0.8118,0.4853221,0.1455996,0.0211993,0.6112,0.8118,0.4855,0.0667,0.3649,2013,JHALAWAR,Rabi       ,86055,279018,3.2423217709604324
1013,MOD13A3_006__1_km_monthly_NDVI_doy2013032_aid0030,JHALAWAR,01/02/2013,7795,-0.0653,0.8312,0.47631009999999996,0.14744749999999998,0.021740799999999998,0.59725,0.8312,0.4677,0.1345,0.3555,2013,JHALAWAR,Rabi       ,86055,279018,3.2423217709604324
1014,MOD13A3_006__1_km_monthly_NDVI_doy2014001_aid0030,JHALAWAR,01/01/2014,7796,-0.0073,0.8475,0.5772366,0.1588764,0.0252417,0.7138,0.8475,0.61795,0.0732,0.450975,2014,JHALAWAR,Rabi       ,106834,329955,3.0884830671883483
1015,MOD13A3_006__1_km_monthly_NDVI_doy2014032_aid0030,JHALAWAR,01/02/2014,7795,-0.1444,0.8515,0.5378261,0.1510163,0.022805900000000004,0.66205,0.8515,0.5664,0.1417,0.4166,2014,JHALAWAR,Rabi       ,106834,329955,3.0884830671883483
1016,MOD13A3_006__1_km_monthly_NDVI_doy2015001_aid0030,JHALAWAR,01/01/2015,7796,-0.021,0.8346,0.5316247,0.14578310000000003,0.021252700000000003,0.6516,0.8346,0.5482,0.1133,0.4204,2015,JHALAWAR,Rabi       ,112534,352790,3.1349636554285816
1017,MOD13A3_006__1_km_monthly_NDVI_doy2015032_aid0030,JHALAWAR,01/02/2015,7796,-0.0078,0.8343,0.5064334,0.15112579999999998,0.022838999999999998,0.63195,0.8343,0.5148,0.0685,0.385375,2015,JHALAWAR,Rabi       ,112534,352790,3.1349636554285816
1018,MOD13A3_006__1_km_monthly_NDVI_doy2016001_aid0030,JHALAWAR,01/01/2016,7795,-0.0728,0.831,0.48658690000000004,0.1519326,0.0230835,0.61745,0.831,0.4922,-0.026000000000000002,0.3589,2016,JHALAWAR,Rabi       ,102108,354563,3.4724311513299644
1019,MOD13A3_006__1_km_monthly_NDVI_doy2016032_aid0030,JHALAWAR,01/02/2016,7796,-0.1852,0.8245,0.45281140000000003,0.15785320000000003,0.024917599999999998,0.589,0.8245,0.44255,-0.027999999999999997,0.317675,2016,JHALAWAR,Rabi       ,102108,354563,3.4724311513299644
1020,MOD13A3_006__1_km_monthly_NDVI_doy2017001_aid0030,JHALAWAR,01/01/2017,7795,-0.11199999999999999,0.8411,0.5391282,0.1578348,0.024911799999999998,0.6741,0.8411,0.5698,0.0089,0.4063,2017,JHALAWAR,Rabi       ,109041,417546,3.8292568850248982
1021,MOD13A3_006__1_km_monthly_NDVI_doy2017032_aid0030,JHALAWAR,01/02/2017,7794,-0.0672,0.8335,0.4867693,0.15569070000000002,0.0242396,0.618675,0.8335,0.49515,0.0709,0.355625,2017,JHALAWAR,Rabi       ,109041,417546,3.8292568850248982
1022,MOD13A3_006__1_km_monthly_NDVI_doy2018001_aid0030,JHALAWAR,01/01/2018,7795,-0.1094,0.8451,0.5219364000000001,0.1523766,0.0232186,0.6509,0.8451,0.5373,0.0439,0.39905,2018,JHALAWAR,Rabi       ,102202,413256,4.043521653196612
1023,MOD13A3_006__1_km_monthly_NDVI_doy2018032_aid0030,JHALAWAR,01/02/2018,7796,-0.142,0.8354,0.44739940000000006,0.1455629,0.0211886,0.56535,0.8354,0.4354,0.0305,0.3246,2018,JHALAWAR,Rabi       ,102202,413256,4.043521653196612
1024,MOD13A3_006__1_km_monthly_NDVI_doy2019001_aid0030,JHALAWAR,01/01/2019,7796,-0.1906,0.8343,0.5532012,0.1592135,0.0253489,0.6887,0.8343,0.58875,0.0851,0.4215,2019,JHALAWAR,Rabi       ,105638,426073,4.03333080898919
1025,MOD13A3_006__1_km_monthly_NDVI_doy2019032_aid0030,JHALAWAR,01/02/2019,7796,-0.1108,0.8578,0.5230521,0.15525999999999998,0.0241057,0.652125,0.8578,0.5406,0.0792,0.3977,2019,JHALAWAR,Rabi       ,105638,426073,4.03333080898919
1026,MOD13A3_006__1_km_monthly_NDVI_doy2001001_aid0032,JODHPUR,01/01/2001,27279,0.0611,0.7252,0.16494979999999998,0.06716860000000001,0.004511600000000001,0.1895,0.2955,0.1457,0.0611,0.1188,2001,JODHPUR,Rabi       ,46851,101724,2.171223666517257
1027,MOD13A3_006__1_km_monthly_NDVI_doy2001032_aid0032,JODHPUR,01/02/2001,27279,0.0618,0.7145,0.1588984,0.07009560000000001,0.004913399999999999,0.182,0.2868,0.1389,0.0618,0.1121,2001,JODHPUR,Rabi       ,46851,101724,2.171223666517257
1028,MOD13A3_006__1_km_monthly_NDVI_doy2002001_aid0032,JODHPUR,01/01/2002,27279,0.0649,0.6872,0.1783483,0.0657734,0.0043261,0.2079,0.3215,0.1635,0.0649,0.1321,2002,JODHPUR,Rabi       ,38463,104487,2.7165587707667114
1029,MOD13A3_006__1_km_monthly_NDVI_doy2002032_aid0032,JODHPUR,01/02/2002,27279,0.067,0.6942,0.17013910000000002,0.0705415,0.004976100000000001,0.1979,0.3125,0.151,0.067,0.1215,2002,JODHPUR,Rabi       ,38463,104487,2.7165587707667114
1030,MOD13A3_006__1_km_monthly_NDVI_doy2003001_aid0032,JODHPUR,01/01/2003,27279,0.0532,0.7205,0.1364995,0.0662051,0.0043831,0.1573,0.2548,0.1184,0.0532,0.0922,2003,JODHPUR,Rabi       ,40643,80102,1.9708682922028395
1031,MOD13A3_006__1_km_monthly_NDVI_doy2003032_aid0032,JODHPUR,01/02/2003,27279,0.0595,0.648,0.1295982,0.06579489999999999,0.0043289999999999995,0.1442,0.2265,0.11,0.0595,0.0893,2003,JODHPUR,Rabi       ,40643,80102,1.9708682922028395
1032,MOD13A3_006__1_km_monthly_NDVI_doy2004001_aid0032,JODHPUR,01/01/2004,27279,0.068,0.7340000000000001,0.18885929999999998,0.07504010000000001,0.005631000000000001,0.214,0.326,0.1768,0.068,0.1393,2004,JODHPUR,Rabi       ,36836,93104,2.527527418829406
1033,MOD13A3_006__1_km_monthly_NDVI_doy2004032_aid0032,JODHPUR,01/02/2004,27279,0.0659,0.7091,0.1822654,0.075541,0.0057063999999999995,0.2077,0.3221,0.1701,0.0659,0.1314,2004,JODHPUR,Rabi       ,36836,93104,2.527527418829406
1034,MOD13A3_006__1_km_monthly_NDVI_doy2005001_aid0032,JODHPUR,01/01/2005,27279,0.0557,0.7476,0.1675543,0.0831534,0.0069145,0.1946,0.3199,0.1527,0.0557,0.111,2005,JODHPUR,Rabi       ,34403,76125,2.2127430747318546
1035,MOD13A3_006__1_km_monthly_NDVI_doy2005032_aid0032,JODHPUR,01/02/2005,27279,0.0591,0.7241,0.15988029999999998,0.08111460000000001,0.0065796000000000006,0.1851,0.3045,0.1431,0.0591,0.1055,2005,JODHPUR,Rabi       ,34403,76125,2.2127430747318546
1036,MOD13A3_006__1_km_monthly_NDVI_doy2006001_aid0032,JODHPUR,01/01/2006,27279,0.0659,0.7182,0.16497089999999998,0.0752834,0.0056676,0.1906,0.3056,0.1493,0.0659,0.1139,2006,JODHPUR,Rabi       ,35843,75319,2.1013587032335463
1037,MOD13A3_006__1_km_monthly_NDVI_doy2006032_aid0032,JODHPUR,01/02/2006,27279,0.0714,0.7084,0.16049360000000001,0.0713249,0.0050872,0.1849,0.2944,0.1453,0.0714,0.1119,2006,JODHPUR,Rabi       ,35843,75319,2.1013587032335463
1038,MOD13A3_006__1_km_monthly_NDVI_doy2007001_aid0032,JODHPUR,01/01/2007,27279,0.0342,0.7216,0.1684725,0.0765118,0.0058541,0.1919,0.3105,0.1601,0.0342,0.1128,2007,JODHPUR,Rabi       ,37751,76355,2.022595427935684
1039,MOD13A3_006__1_km_monthly_NDVI_doy2007032_aid0032,JODHPUR,01/02/2007,27279,0.0589,0.7156,0.1610331,0.0760859,0.0057891,0.1817,0.2938,0.1499,0.0589,0.1069,2007,JODHPUR,Rabi       ,37751,76355,2.022595427935684
1040,MOD13A3_006__1_km_monthly_NDVI_doy2008001_aid0032,JODHPUR,01/01/2008,27279,0.0576,0.7133,0.17064300000000002,0.0750938,0.0056391,0.1959,0.3097,0.1533,0.0576,0.12,2008,JODHPUR,Rabi       ,41824,86363,2.064914881407804
1041,MOD13A3_006__1_km_monthly_NDVI_doy2008032_aid0032,JODHPUR,01/02/2008,27279,0.0627,0.6922,0.1645691,0.07822910000000001,0.0061198,0.1893,0.3063,0.1457,0.0627,0.1113,2008,JODHPUR,Rabi       ,41824,86363,2.064914881407804
1042,MOD13A3_006__1_km_monthly_NDVI_doy2009001_aid0032,JODHPUR,01/01/2009,27279,0.0642,0.7043,0.1750409,0.081704,0.006675499999999999,0.1996,0.3209,0.1574,0.0642,0.1187,2009,JODHPUR,Rabi       ,41501,81665,1.967783908821474
1043,MOD13A3_006__1_km_monthly_NDVI_doy2009032_aid0032,JODHPUR,01/02/2009,27279,0.0628,0.6048,0.16455079999999997,0.06982200000000001,0.0048751,0.1891,0.3014,0.151,0.0628,0.1142,2009,JODHPUR,Rabi       ,41501,81665,1.967783908821474
1044,MOD13A3_006__1_km_monthly_NDVI_doy2010001_aid0032,JODHPUR,01/01/2010,27279,0.0467,0.7049,0.1602212,0.07726369999999999,0.0059697,0.1815,0.2929,0.1431,0.0467,0.1072,2010,JODHPUR,Rabi       ,53143,132805,2.4990120994298404
1045,MOD13A3_006__1_km_monthly_NDVI_doy2010032_aid0032,JODHPUR,01/02/2010,27279,0.062,0.6673,0.1572581,0.0775253,0.006010199999999999,0.1783,0.2915,0.1406,0.062,0.1028,2010,JODHPUR,Rabi       ,53143,132805,2.4990120994298404
1046,MOD13A3_006__1_km_monthly_NDVI_doy2011001_aid0032,JODHPUR,01/01/2011,27279,0.0801,0.6932,0.20751,0.0715873,0.0051247,0.2328,0.3409,0.1935,0.0801,0.1607,2011,JODHPUR,Rabi       ,59285,149046,2.5140592055325968
1047,MOD13A3_006__1_km_monthly_NDVI_doy2011032_aid0032,JODHPUR,01/02/2011,27279,0.0809,0.7531,0.2081224,0.0876044,0.007674500000000001,0.2371,0.3709,0.1897,0.0809,0.1479,2011,JODHPUR,Rabi       ,59285,149046,2.5140592055325968
1048,MOD13A3_006__1_km_monthly_NDVI_doy2012001_aid0032,JODHPUR,01/01/2012,27279,0.071,0.6543,0.2065951,0.051032999999999995,0.0026044,0.2292,0.3154,0.2008,0.0914,0.1717,2012,JODHPUR,Rabi       ,50154,136352,2.7186665071579537
1049,MOD13A3_006__1_km_monthly_NDVI_doy2012032_aid0032,JODHPUR,01/02/2012,27279,0.073,0.6692,0.2010593,0.060425099999999995,0.0036512,0.221,0.312,0.1922,0.073,0.1603,2012,JODHPUR,Rabi       ,50154,136352,2.7186665071579537
1050,MOD13A3_006__1_km_monthly_NDVI_doy2013001_aid0032,JODHPUR,01/01/2013,27279,0.0634,0.6206,0.21069570000000004,0.0636635,0.004053,0.2374,0.3451,0.2026,0.0634,0.1656,2013,JODHPUR,Rabi       ,60974,133164,2.183947256207564
