,Unnamed: 0_x,District,Year,January,February,March,October,November,December,Annual Total,Unnamed: 0.1,FNCount,FNMinimum,FNMaximum,FNMean,FNStandard Deviation,FNVariance,FNUpper Quartile,FNUpper 1.5 IQR,FNMedian,FNLower 1.5 IQR,FNLower Quartile,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),JNCount,JNMinimum,JNMaximum,JNMean,JNStandard Deviation,JNVariance,JNUpper Quartile,JNUpper 1.5 IQR,JNMedian,JNLower 1.5 IQR,JNLower Quartile,FECount,FEMinimum,FEMaximum,FEMean,FEStandard Deviation,FEVariance,FEUpper Quartile,FEUpper 1.5 IQR,FEMedian,FELower 1.5 IQR,FELower Quartile,JECount,JEMinimum,JEMaximum,JEMean,JEStandard Deviation,JEVariance,JEUpper Quartile,JEUpper 1.5 IQR,JEMedian,JELower 1.5 IQR,JELower Quartile,Unnamed: 0_y,TminJ,TmaxJ,TmeanJ,TminF,TmaxF,TmeanF,TminD,TmaxD,TmeanD
377,379,SIROHI,2003,2.819605504587156,1.7395229357798159,3.515862385321102,9.262788990825687,8.38994495412844,2.750082568807338,625.9103394495412,271,6268,0.0968,0.6016,0.2210105,0.0588971,0.0034689,0.2443,0.3407,0.20845,0.0968,0.18,Rabi       ,10087,24429,2.421830078,6268,0.1174,0.5854,0.2495843,0.06364059999999999,0.0040501,0.276425,0.3841,0.2376,0.1174,0.2046,6268,0.0564,0.4062,0.1383642,0.034313199999999995,0.0011774,0.1495,0.1987,0.1314,0.071,0.1167,6268,0.0648,0.3802,0.1477933,0.0377074,0.0014219,0.1611,0.2179,0.1404,0.0697,0.1232,71,292.53,307.76,303.92967610000005,296.005,310.35,306.3657148,289.42,302.6,298.5302329
378,380,SIROHI,2004,0.3,0.0,0.0,76.2,0.0,0.0,675.8,273,6268,0.1474,0.7073,0.31576220000000005,0.075023,0.0056285,0.3521,0.4848,0.29805,0.1474,0.2633,Rabi       ,26658,70468,2.643409108,6268,-0.1061,0.7525,0.3399203,0.0780743,0.0060956000000000005,0.3815,0.5273,0.3233,0.1572,0.2842,6268,0.1037,0.5072,0.2058951,0.0495792,0.0024581,0.2244,0.3009,0.1925,0.1037,0.1733,6268,-0.0277,0.5249,0.2152863,0.0490141,0.0024024000000000003,0.2379,0.3217,0.2038,0.1027,0.182,103,291.22,305.74,301.1168244,297.53,312.335,307.7852473000001,291.62,306.9,302.1642884
379,381,SIROHI,2005,0.0,0.0,0.0,0.0,0.0,0.0,948.6,275,6268,0.1305,0.6223,0.2698853,0.07113739999999999,0.0050605,0.297325,0.4126,0.2525,0.1305,0.2204,Rabi       ,16300,30254,1.85607362,6268,0.1495,0.6392,0.3013369,0.082963,0.006882899999999999,0.3373,0.481,0.2816,0.1495,0.241175,6268,0.0898,0.4318,0.16912670000000002,0.0440185,0.0019376,0.1842,0.2503,0.1576,0.0898,0.1401,6268,0.0781,0.4146,0.1813737,0.0495211,0.0024523,0.2013,0.2815,0.1686,0.0781,0.1477,135,289.795,304.855,300.5231749,295.225,311.605,306.8953374,291.84,305.34,300.9021793
380,382,SIROHI,2006,0.0,0.0,21.1,0.0,0.0,0.0,1545.5,277,6268,0.0114,0.6911,0.3064471,0.07806030000000001,0.0060934,0.34125,0.4741,0.2899,0.1431,0.2525,Rabi       ,27201,64336,2.365207162,6268,-0.078,0.7604,0.3438794000000001,0.0912292,0.0083228,0.3933,0.5668,0.32585,0.1345,0.2775,6268,0.0036,0.4789,0.1965669,0.0499041,0.0024904,0.2156,0.2931,0.1844,0.1015,0.1638,6268,-0.0195,0.5581,0.2173192,0.0576827,0.0033273000000000005,0.2427,0.3396,0.2049,0.0865,0.17800000000000002,167,291.57,306.26,301.0821666,298.75,314.73,309.1608416,290.78,305.08,299.5459349
381,383,SIROHI,2007,0.0,3.7,11.8,0.0,0.0,0.0,862.2,279,6268,0.1535,0.7571,0.364678,0.0954957,0.0091194,0.41715,0.5979,0.3464,0.1535,0.29600000000000004,Rabi       ,46191,109237,2.364897924,6267,0.0797,0.7704,0.3941596,0.1014779,0.0102978,0.4568,0.662,0.3767,0.13699999999999998,0.31975,6268,0.0683,0.5117,0.2243089,0.0625764,0.0039158000000000005,0.256625,0.3735,0.20935,0.0683,0.1787,6267,0.0261,0.5344,0.2449712,0.0688628,0.004742100000000001,0.2832,0.4171,0.2292,0.0683,0.19365,199,291.255,305.945,299.5728311000001,296.015,310.845,305.3486032,289.76,304.78,299.653695
382,384,SIROHI,2008,0.0,0.0,0.5,1.5,0.2,1.3,468.1,281,6268,0.125,0.7403,0.3483241,0.0970844,0.0094254,0.400625,0.5828,0.3238,0.125,0.279075,Rabi       ,39349,92695,2.355714249,6268,-0.1001,0.7372,0.3731138,0.0997099,0.0099421,0.434,0.6356,0.3516,0.1224,0.2993,6268,0.0739,0.5523,0.2260045,0.06866839999999999,0.0047153,0.258325,0.3801,0.20495,0.0739,0.1771,6268,-0.0291,0.5523,0.2300994,0.0654791,0.0042875,0.2659,0.3908,0.2124,0.0671,0.1822,231,288.185,303.905,298.0702845,294.82,310.3,304.3427162,292.64,307.26,302.6074697
383,385,SIROHI,2009,0.0,0.0,3.0,0.0,0.0,0.0,473.9,283,6268,0.1176,0.6858,0.2853059,0.0746414,0.0055713,0.320025,0.4527,0.267,0.1176,0.2314,Rabi       ,24790,52778,2.12900363,6268,0.1357,0.7545,0.333573,0.0942044,0.0088745,0.379825,0.551,0.3105,0.1357,0.265675,6268,0.0775,0.4729,0.1732009,0.0464579,0.0021583,0.192,0.2679,0.1606,0.0775,0.1414,6268,0.078,0.5274,0.2002163,0.0618517,0.0038256,0.2267,0.3316,0.1821,0.078,0.1567,263,291.34,306.1,301.51899110000005,297.18,313.15,308.29709239999994,291.38,305.72,301.9058583000001
384,386,SIROHI,2010,2.3,0.0,0.0,1.4,147.2,5.3,1057.4,285,6268,0.1248,0.6269,0.2641637,0.0677419,0.004589,0.2904,0.3992,0.2491,0.1248,0.2177,Rabi       ,18016,44115,2.44865675,6268,0.1223,0.6741,0.2942169000000001,0.0809478,0.0065525,0.329925,0.4693,0.27715,0.1223,0.237,6268,0.0786,0.4307,0.1670104,0.0433871,0.0018824,0.1811,0.2433,0.15625,0.0786,0.1396,6268,0.0572,0.4541,0.1796925,0.0502525,0.0025253,0.1978,0.2735,0.1673,0.0766,0.1473,295,291.78,307.715,302.3262021000001,296.925,313.12,308.28096360000006,287.38,301.64,296.9422623000001
385,387,SIROHI,2011,0.0,0.0,0.0,0.0,0.0,0.0,752.1,287,6268,0.1323,0.7728,0.415259,0.097597,0.0095252,0.475725,0.6746,0.3983,0.1539,0.3429,Rabi       ,39045,114373,2.929261109,6267,0.0097,0.7446,0.4432581,0.0962493,0.0092639,0.50875,0.7125,0.4307,0.1844,0.3726,6268,0.0517,0.5618,0.2528032,0.0735793,0.005413899999999999,0.2939,0.4379,0.2357,0.0883,0.1979,6267,0.0033,0.5303,0.2613638,0.0686864,0.0047178,0.30475,0.4463,0.2469,0.0947,0.2103,327,290.465,304.65,299.1551611,295.46,309.335,304.5064854,290.04,302.44,298.0949713
386,388,SIROHI,2012,2.7,1.8,0.0,4.5,0.0,0.0,815.7,289,6268,0.1374,0.7239,0.3740339,0.0913745,0.008349299999999999,0.42405,0.5987,0.3538,0.1374,0.307275,Rabi       ,37254,101128,2.714554142,6267,-0.0848,0.7129,0.4029777,0.0906758,0.0082221,0.4595,0.6439,0.3882,0.153,0.33645,6268,0.0533,0.4851,0.23161170000000006,0.06170940000000001,0.0038081,0.260725,0.3706,0.2162,0.0785,0.1873,6267,-0.0311,0.4843,0.2448222,0.059447800000000016,0.003534,0.27665,0.3884,0.2321,0.091,0.2021,359,289.275,303.14,298.0183438,294.5,307.63,302.7608448000001,289.9,304.14,299.14750160000006
387,389,SIROHI,2013,4.1,1.5,3.2,92.1,0.0,0.0,966.5,291,6268,-0.1434,0.7511,0.3823384,0.0956916,0.0091569,0.4338,0.6127,0.3611,0.1652,0.313275,Rabi       ,35949,99139,2.757767949,6267,-0.0436,0.7341,0.4017424000000001,0.0944627,0.008923200000000001,0.4599,0.6504,0.384,0.1624,0.3328,6268,-0.0469,0.5757,0.2460813,0.0698799,0.0048832,0.2766,0.3962,0.22695,0.0863,0.196675,6267,-0.0128,0.5288,0.252052,0.0634937,0.0040314,0.28715,0.4082,0.2379,0.087,0.20625,391,290.59,304.98,299.7642805000001,294.74,310.745,304.7331677,287.94,302.98,297.222792
388,390,SIROHI,2014,9.1,0.0,14.6,0.0,0.0,0.0,723.4,293,6268,0.13699999999999998,0.7211,0.3705217,0.0956197,0.0091431,0.4226,0.6075,0.34700000000000003,0.13699999999999998,0.2993,Rabi       ,34035,94095,2.764654033,6268,0.1336,0.7509999999999999,0.4093598,0.1010003,0.0102011,0.4719,0.6795,0.3892,0.1336,0.3333,6268,0.0904,0.5295,0.22348160000000006,0.0636961,0.0040572,0.25415,0.3707,0.2051,0.0904,0.1763,6268,0.0921,0.508,0.2493732,0.067763,0.0045918,0.286625,0.4191,0.2316,0.0921,0.1983,423,290.31,303.885,299.1990005,293.5,308.795,303.797563,289.42,304.64,299.3765252
389,391,SIROHI,2015,0.0,0.0,1.7,0.0,0.0,0.0,1097.0,295,6268,0.1003,0.7008,0.338722,0.0863408,0.0074547,0.3852,0.5487,0.3163,0.134,0.276,Rabi       ,26851,62377,2.323079215,6268,0.1234,0.7449,0.3775898,0.0969003,0.0093897,0.433025,0.6224,0.3533,0.1234,0.306575,6268,0.0348,0.4692,0.2077381,0.0544533,0.0029652,0.2307,0.3222,0.1931,0.1018,0.1696,6268,0.0283,0.4891,0.2302606,0.06167010000000001,0.0038032,0.2589,0.3672,0.214,0.0854,0.186675,455,290.645,305.49,300.0879826000001,295.885,310.875,305.7490986,296.12,308.94,303.183529
390,392,SIROHI,2016,0.0,1.0,0.0,65.0,0.0,0.0,954.9,297,6268,0.1225,0.7454,0.3712289,0.0973543,0.0094779,0.425,0.6159,0.3486,0.1225,0.2976,Rabi       ,34226,91608,2.676561678,6267,-0.0242,0.7405,0.3974068,0.0985435,0.0097108,0.4574,0.6581,0.3787,0.1416,0.3236,6268,0.0405,0.5149,0.2384831,0.0673435,0.0045351,0.270525,0.3927,0.22155,0.0677,0.1889,6267,-0.0076,0.5235,0.2524717,0.0683767,0.0046754,0.29015,0.423,0.2377,0.0728,0.20155,487,292.64,305.7,300.8963091,297.39,310.89,305.6094073999999,293.82,305.66,301.2466688
391,393,SIROHI,2017,0.0,0.0,0.0,0.0,0.0,3.3,1822.4,299,6268,-0.0074,0.7451,0.3753504,0.08894260000000001,0.0079108,0.421725,0.5882,0.35535,0.1739,0.310275,Rabi       ,37509,108650,2.89663814,6267,-0.0342,0.7856,0.4266757000000001,0.0974763,0.0095016,0.48625,0.6843,0.4102,0.1696,0.3537,6268,-0.0025,0.5079,0.2320172,0.0591786,0.0035021,0.2603,0.366,0.21815,0.0876,0.1896,6267,-0.0079,0.5314,0.25339290000000003,0.06555060000000001,0.004296899999999999,0.2879,0.4123,0.2394,0.0904,0.2049,519,291.315,304.63,299.2791305,296.25,311.27,305.833009,291.86,305.06,299.9602967
392,394,SIROHI,2018,2.7868085940563003,1.6722010507331597,3.4721783109856514,10.0898016153062,7.88798243550537,2.613752842468438,649.4199772602523,301,6268,0.1296,0.726,0.3917349,0.095774,0.0091727,0.452125,0.6508,0.3726,0.1296,0.3185,Rabi       ,22239,66374,2.984576645,6268,-0.0748,0.7712,0.4445317,0.1111483,0.0123539,0.519025,0.7577,0.4265,0.1243,0.3583,6268,0.0365,0.5246,0.236382,0.06454059999999999,0.0041655,0.274525,0.4074,0.2239,0.0561,0.1858,6268,-0.0146,0.5575,0.2667733,0.07886950000000001,0.006220399999999999,0.31545,0.482,0.25025,0.0377,0.204175,551,292.55,305.695,300.4781253999999,296.825,311.18,305.1253837,289.48,306.3,299.63388
393,395,SIROHI,2019,2.7868085940563003,1.6722010507331597,3.4721783109856514,10.0898016153062,7.88798243550537,2.613752842468438,649.4199772602524,303,6268,0.1347,0.7283,0.3289631,0.0863221,0.0074515,0.3675,0.5132,0.3054,0.1347,0.270175,Rabi       ,29066,87890,3.023807886,6268,0.116,0.715,0.3421013,0.0898279,0.008069100000000001,0.3859,0.5462,0.3183,0.1494,0.2787,6268,0.0734,0.5236,0.210166,0.061766,0.003815,0.234,0.3306,0.19135,0.0734,0.1696,6268,0.0743,0.4939,0.2062686,0.0613512,0.003764,0.2313,0.33,0.1886,0.0743,0.165,583,290.905,305.825,300.3538233999999,293.75,310.965,304.0299601000001,288.96,302.74,297.7657116000001
394,396,TONK,2001,1.51,0.669,3.457,16.134,0.675,0.0,636.9630000000002,305,8849,-0.1473,0.7146,0.2971253,0.093706,0.0087808,0.3418,0.5085,0.27,0.0756,0.2305,Rabi       ,70478,108495,1.539416556,8848,-0.1889,0.7143,0.3224723,0.10673230000000003,0.0113918,0.3751,0.5687,0.2923,0.0659,0.2459,8849,-0.0279,0.5476,0.2001401,0.0692161,0.0047909,0.232,0.3533,0.1796,0.0303,0.1511,8848,-0.0362,0.528,0.2122949,0.07869680000000001,0.006193199999999999,0.248325,0.3857,0.1888,0.0231,0.1567,8,291.245,305.09,300.7922819,294.66,309.915,305.783936,291.52,304.2,299.4729823
395,397,TONK,2002,0.992,3.47,0.34700000000000003,0.376,6.242999999999999,8.261000000000001,238.646,307,8847,-0.1904,0.7474,0.32148140000000003,0.1198692,0.0143686,0.38305,0.6063,0.2837,0.0227,0.2341,Rabi       ,60297,123635,2.050433687,8845,-0.191,0.7494,0.335816,0.1199846,0.0143963,0.3986,0.6245,0.3004,0.0337,0.248,8847,-0.0457,0.5619,0.2166093,0.0847321,0.0071795,0.2589,0.4162,0.1892,-0.0033,0.1539,8845,-0.0375,0.591,0.2257627,0.0888676,0.007897399999999999,0.2684,0.4284,0.1978,0.0021,0.1615,40,290.95,303.43,299.163625,292.235,306.98,302.1673025,293.02,304.9,301.8184111
396,398,TONK,2003,4.121357798165138,2.6665045871559627,4.2713394495412835,9.808201834862388,10.080018348623849,2.8950366972477073,624.9472201834861,309,8849,-0.0754,0.7726,0.2390885,0.08548689999999999,0.007308,0.2488,0.3322,0.2149,0.1138,0.1932,Rabi       ,39825,80975,2.033270559,8849,-0.0659,0.7713,0.2492862,0.08031419999999999,0.006450399999999999,0.2617,0.3463,0.2293,0.1227,0.2053,8849,-0.019,0.5769,0.15654279999999998,0.0613911,0.0037689,0.1617,0.2187,0.1394,0.0734,0.1237,8849,-0.0137,0.5858,0.15639489999999998,0.056464699999999986,0.0031883,0.1628,0.2183,0.1396,0.0714,0.1258,72,291.365,304.63,300.4836906999999,294.65,308.55,303.5236863,289.56,300.88,297.1067933
397,399,TONK,2004,1.4,0.0,0.0,21.5,0.0,0.0,508.7,311,8849,-0.1172,0.7222,0.3184317,0.0988815,0.0097776,0.3627,0.5361,0.2889,0.1063,0.2471,Rabi       ,47241,124621,2.637983955,8849,-0.1359,0.7121,0.33806679999999995,0.103463,0.0107046,0.3863,0.5693,0.3089,0.0852,0.2642,8849,-0.014,0.5312,0.2120772,0.0715557,0.0051202,0.243,0.3648,0.191,0.0439,0.1618,8849,-0.0193,0.5603,0.2193476,0.07266489999999999,0.0052802,0.2514,0.3743,0.1986,0.0528,0.1693,104,290.085,304.015,298.9821648,295.225,311.515,306.9170748,288.9,302.56,295.7916188
398,400,TONK,2005,0.5,0.8,7.5,0.0,0.0,0.0,390.7,313,8838,-0.1945,0.7635,0.3837545,0.1277332,0.0163158,0.4707,0.7328,0.3658,0.031,0.2948,Rabi       ,60615,169243,2.792097666,8794,-0.2,0.7732,0.4373378,0.13709770000000002,0.0187958,0.533275,0.7732,0.4232,0.0529,0.3377,8838,-0.042,0.5707,0.252313,0.0896029,0.0080287,0.3136,0.5045,0.23665,-0.0046,0.1863,8794,-0.0484,0.6366,0.2886931,0.1036424,0.0107417,0.356475,0.5708,0.271,-0.0049,0.2117,136,288.875,302.285,296.5405998,290.555,307.71,302.0384755,287.52,302.3,296.522107
399,401,TONK,2006,0.0,0.0,1.3,0.0,0.0,0.0,278.6,315,8822,-0.189,0.7505,0.3481455,0.1196195,0.0143088,0.4188,0.6564,0.31705,0.0227,0.2594,Rabi       ,54647,138646,2.537120061,8821,-0.1883,0.7605,0.4072205,0.1318731,0.0173905,0.5013,0.7605,0.385,0.0341,0.3052,8822,-0.0425,0.5639,0.23660770000000006,0.08701239999999999,0.0075712,0.2868,0.462,0.2136,-0.005,0.17,8821,-0.0352,0.5853,0.2750628,0.0995285,0.0099059,0.3415,0.5556,0.2539,-0.0139,0.1978,168,290.09,303.525,297.9199514,295.355,313.225,307.58318060000005,291.78,304.26,299.4645723000001
400,402,TONK,2007,0.0,0.0,0.0,0.0,0.0,0.0,382.5,317,8813,-0.1981,0.7903,0.3292751,0.1412307,0.0199461,0.4125,0.6878,0.2733,-0.0386,0.2288,Rabi       ,63430,163346,2.5752167740000003,8811,-0.1981,0.7949,0.36404,0.1578029,0.0249018,0.4729,0.7949,0.3124,-0.1093,0.23975,8813,-0.0365,0.5629,0.2131228,0.0935222,0.0087464,0.2668,0.4482,0.1754,-0.033,0.1458,8811,-0.0365,0.6053,0.2445145,0.1139002,0.0129733,0.3204,0.5687,0.2063,-0.0365,0.15455,200,289.97,304.38,298.7041743000001,292.86,308.64,302.9289964,290.62,302.58,297.9723282
401,403,TONK,2008,0.0,0.0,0.0,0.0,0.0,0.0,547.2,319,8835,-0.1914,0.7901,0.3599798,0.1520646,0.0231237,0.46925,0.7901,0.3053,-0.1077,0.23845,Rabi       ,69961,175020,2.501679507,8830,-0.2,0.8222,0.3781871,0.15611860000000002,0.024373,0.4923,0.8222,0.32665,-0.1076,0.2497,8835,-0.0365,0.5986,0.244617,0.1127781,0.0127189,0.32395,0.5681,0.2026,-0.0365,0.1546,8830,-0.0352,0.6409,0.2533196,0.1127342,0.012709,0.330875,0.5833,0.2153,-0.0352,0.1622,232,288.57,302.255,296.81270960000006,291.79,309.165,303.6611001,292.62,305.98,299.888019
402,404,TONK,2009,0.0,0.0,0.0,0.0,8.0,0.0,295.8,321,8847,-0.2,0.7632,0.3488015,0.1158212,0.0134145,0.4015,0.602,0.315,0.0861,0.2675,Rabi       ,40643,105913,2.605934601,8846,-0.1601,0.7892,0.4213859,0.12652819999999998,0.0160094,0.5019,0.7591,0.4006,0.062,0.325525,8847,-0.0316,0.6299,0.2339979,0.080376,0.0064603,0.2708,0.41,0.2107,0.0428,0.1779,8846,-0.0304,0.5961,0.2778532,0.0947027,0.0089686,0.332475,0.5209,0.2589,0.0224,0.206625,264,289.705,305.455,298.9148878000001,294.46,310.37,306.3055944,291.22,302.5,297.9264263
403,405,TONK,2010,1.8,0.8,0.0,0.0,90.2,2.8,770.5,323,8849,-0.0079,0.7811,0.3224349,0.1145809,0.013128799999999998,0.385,0.617,0.2946,0.0514,0.2303,Rabi       ,39926,106733,2.673270551,8849,-0.1575,0.8151,0.3955518,0.1417165,0.0200836,0.4956,0.8151,0.3786,-0.0671,0.2691,8849,-0.0013,0.5608,0.2032245,0.0797003,0.0063521,0.2429,0.3974,0.1836,-0.0013,0.1399,8849,-0.025,0.6442,0.2572426,0.1054474,0.0111192,0.3272,0.5703,0.2415,-0.025,0.1647,296,291.225,303.895,298.6551035,296.975,311.02,306.4632817,289.26,296.76,292.7162267
404,406,TONK,2011,0.0,0.0,0.0,0.0,0.0,0.0,740.6,325,8848,-0.1941,0.7987,0.4889143,0.1161874,0.0134995,0.572625,0.7987,0.48745,0.1518,0.4038,Rabi       ,88632,284497,3.209867768,8843,-0.1847,0.7572,0.4561913,0.1144793,0.0131055,0.5398,0.7572,0.4486,0.115,0.3698,8848,-0.0483,0.6142,0.31755520000000004,0.08703739999999999,0.0075755,0.3779,0.5621,0.31215,0.0719,0.2548,8843,-0.024,0.5757,0.2859418,0.0880799,0.0077581,0.3463,0.5382,0.2747,0.0243,0.2175,328,289.685,299.565,294.6713576,293.32,305.63,300.0847271,289.46,299.2,293.5563955
405,407,TONK,2012,0.0,20.5,0.1,0.1,0.0,0.0,670.9,327,8834,-0.1979,0.7366,0.4025371,0.1143472,0.013075299999999998,0.484375,0.7192,0.3928,0.0734,0.3194,Rabi       ,67431,233365,3.460796963,8831,-0.1988,0.7598,0.4640626000000001,0.1292648,0.016709400000000003,0.56485,0.7598,0.4541,0.0754,0.3686,8834,-0.0517,0.5467,0.2643052,0.07838769999999999,0.006144600000000001,0.318275,0.4834,0.25425,0.0406,0.2067,8831,-0.0508,0.5931,0.3147645,0.0993643,0.0098733,0.3881,0.5931,0.3011,0.0175,0.2397,360,289.54,300.56,295.5135390000001,291.295,306.705,301.5558018000001,290.38,301.32,295.360651
406,408,TONK,2013,5.0,5.3,2.7,10.6,0.5,0.0,800.2,329,8823,-0.1933,0.7593,0.46207,0.127611,0.0162846,0.5652,0.7593,0.4571,0.0796,0.3651,Rabi       ,61769,211218,3.419482265,8825,-0.1991,0.7793,0.482998,0.1349808,0.0182198,0.5966,0.7793,0.4784,0.0733,0.3815,8823,-0.0629,0.5846,0.3244292,0.0969092,0.0093914,0.4016,0.5846,0.3162,0.0279,0.2499,8825,-0.036000000000000004,0.6128,0.3368838,0.1077378,0.0116074,0.4213,0.6128,0.3267,0.0039,0.254,392,289.405,301.16,295.6027119,292.24,306.045,300.4436095000001,288.54,301.6,294.3404973000001
407,409,TONK,2014,14.3,0.0,83.1,8.4,0.0,0.0,826.1,331,8810,-0.1948,0.7787,0.5246291000000001,0.1326979,0.0176087,0.632275,0.7787,0.5415,0.1296,0.431025,Rabi       ,58416,200010,3.423890715,8817,-0.1942,0.8309,0.5312571,0.13599,0.0184933,0.6383,0.8309,0.5505,0.1272,0.4319,8810,-0.027000000000000003,0.5969,0.35704980000000003,0.1012439,0.0102503,0.4372,0.5969,0.36615,0.0581,0.285525,8817,-0.055,0.6606,0.35211079999999995,0.1159642,0.0134477,0.4498,0.6606,0.3511,-0.0224,0.2606,424,287.445,299.175,293.4455375,291.48,304.91,298.6613425,289.88,301.82,294.570817
408,410,TONK,2015,0.0,0.0,1.2,0.9,0.0,0.0,473.59999999999985,333,8833,-0.1958,0.7842,0.4799979,0.1345045,0.0180915,0.5814,0.7842,0.4843,0.0885,0.3791,Rabi       ,66376,138758,2.090484512,8813,-0.1967,0.7853,0.5355175999999999,0.13930510000000002,0.019405900000000004,0.6538,0.7853,0.5526,0.1039,0.4319,8833,-0.0428,0.6023,0.3150872,0.0981839,0.0096401,0.3881,0.6023,0.3127,0.0166,0.2392,8813,-0.0548,0.6017,0.3668228,0.1144788,0.0131054,0.4657,0.6017,0.3788,-0.0089,0.2755,456,289.32,301.625,294.8311052,292.845,306.815,301.3188508,291.14,305.14,298.7002373
409,411,TONK,2016,13.5,6.3,0.0,19.4,0.0,0.0,789.9999999999999,335,8831,-0.1967,0.7815,0.4659185,0.1664175,0.0276948,0.6149,0.7815,0.4619,-0.1171,0.3147,Rabi       ,51468,160971,3.127593845,8822,-0.2,0.7755,0.4715930999999999,0.16089979999999998,0.0258887,0.613975,0.7755,0.46995,-0.0981,0.3281,8831,-0.0337,0.5931,0.30344540000000003,0.1198944,0.0143747,0.4098,0.5931,0.2958,-0.0337,0.1949,8822,-0.0199,0.6381,0.32952170000000003,0.1306066,0.0170581,0.4396,0.6381,0.31935,-0.0199,0.2134,488,291.34,303.925,297.9177466,292.375,306.775,301.3564465,291.02,302.74,296.2049203
410,412,TONK,2017,0.0,0.0,0.1,0.0,0.0,49.0,469.2,337,8842,-0.1914,0.8041,0.4813257000000001,0.1373685,0.0188701,0.5829,0.8041,0.4901,0.0696,0.3772,Rabi       ,69184,250843,3.625737165,8819,-0.1949,0.8267,0.5440893,0.1502727,0.0225819,0.67325,0.8267,0.5660000000000001,0.0677,0.4285,8842,-0.0315,0.6718,0.3127724,0.1032872,0.0106682,0.3829,0.6068,0.3111,0.0086,0.2329,8819,-0.0442,0.6198,0.3673337,0.1167033,0.0136197,0.46615,0.6198,0.3769,-0.0158,0.27245,520,290.42,301.0,294.6273667,292.8,307.7,302.09714489999993,291.74,302.96,298.2805899
411,413,TONK,2018,4.155122716223635,2.781329099035521,4.7610883713636,9.558138477221046,9.481213832039511,3.140632792284169,628.3315745314828,339,8849,-0.1561,0.7714,0.4032246,0.13192820000000002,0.0174051,0.5012,0.7714,0.3792,-0.0058,0.295,Rabi       ,45842,152773,3.332598927,8845,-0.1937,0.7987,0.4569279000000001,0.146004,0.0213172,0.5718,0.7987,0.4411,-0.0152,0.3359,8849,-0.0229,0.5760000000000001,0.2687504000000001,0.0987968,0.009760799999999998,0.3397,0.5655,0.2487,-0.0229,0.1882,8845,-0.0179,0.6208,0.3025695,0.1117738,0.0124934,0.3841,0.6208,0.2854,-0.0179,0.2104,552,291.43,304.57,298.9697729,293.385,309.89,304.6389056000001,290.62,300.68,296.390695
412,414,TONK,2019,4.155122716223635,2.781329099035521,4.7610883713636,9.558138477221046,9.481213832039511,3.140632792284169,628.3315745314828,341,8849,-0.1783,0.7821,0.4587662,0.12549749999999998,0.015749600000000002,0.556,0.7821,0.4411,0.0682,0.3592,Rabi       ,40139,143883,3.5846184510000003,8849,-0.1361,0.7731,0.4988309,0.1258255,0.015832099999999998,0.6028,0.7731,0.4888,0.1133,0.3993,8849,-0.0341,0.6436,0.3228255,0.1018192,0.0103671,0.3975,0.6269,0.3025,0.0185,0.2435,8849,-0.0238,0.6308,0.3336487,0.103948,0.0108052,0.4117,0.6308,0.3149,0.0117,0.2513,584,289.9,301.325,295.7963968,291.325,306.145,300.2552108,286.84,296.74,291.3374105
413,415,UDAIPUR,2001,0.276,0.0,1.9669999999999999,19.982,0.156,0.0,668.1989999999997,343,15380,-0.026,0.6011,0.25417460000000003,0.0453266,0.0020545000000000003,0.2796,0.3661,0.2455,0.1433,0.2219,Rabi       ,17488,38009,2.173433211,15380,-0.1836,0.6264,0.2802205,0.055532500000000005,0.0030839,0.3101,0.4135,0.2689,0.1461,0.2411,15380,-0.0054,0.4311,0.1557505,0.0274246,0.0007521,0.1691,0.2151,0.1513,0.0931,0.1384,15380,-0.0342,0.4163,0.1656114,0.0311216,0.0009686,0.1808,0.234,0.16055,0.0923,0.1453,9,295.125,307.475,303.2238911,298.22,313.075,307.9537906000001,294.58,304.82,301.2008101
414,416,UDAIPUR,2002,0.0,1.653,0.354,0.015,4.171,6.14,333.659,345,15380,-0.0239,0.6967,0.2899021,0.0655546,0.0042974,0.3169,0.4223,0.2764,0.142,0.2466,Rabi       ,38959,97378,2.4994994740000003,15380,-0.1305,0.7224,0.31146490000000004,0.07192589999999999,0.0051733000000000005,0.341925,0.4598,0.2955,0.1454,0.2633,15380,-0.0035,0.51,0.1757442,0.0424875,0.0018052,0.1905,0.2493,0.1685,0.0935,0.1511,15380,-0.0245,0.464,0.1832219,0.0411427,0.0016927,0.2006,0.2652,0.1759,0.0943,0.1575,41,293.475,304.875,300.7922503,296.445,311.46,306.2135286,294.02,306.14,300.86581
415,417,UDAIPUR,2003,3.503449541284402,1.3751834862385321,3.2661192660550453,10.43763302752293,12.330082568807331,2.0087431192660548,785.495981651376,347,15379,-0.1447,0.6607,0.249656,0.0505291,0.0025532,0.27815,0.3733,0.2394,0.1215,0.2146,Rabi       ,16935,38743,2.287747269,15380,-0.1281,0.6214,0.27716640000000003,0.0499851,0.0024985,0.306,0.4026,0.2672,0.1484,0.2416,15379,-0.0294,0.4493,0.1447193,0.0293001,0.0008585000000000001,0.1577,0.2037,0.1408,0.0813,0.127,15380,-0.0323,0.4129,0.1577661,0.0285069,0.0008125999999999999,0.171,0.2176,0.1535,0.0935,0.1399,73,295.045,307.515,302.529566,297.82,311.125,305.8053911,291.66,301.68,298.04871
